bug_id,bug_title,bug_description,bug_tags,priority,severity,area_path,iteration_path,state
420518,Set to empty for job status for resubmit of request,,Ready,,3 - Medium,104 newPDM\PLATON\Team 1,104 newPDM\PI11\Sprint 11.1,Closed
420525,swan address book is missing,"Copied from Repro Steps when changed from Bug to Platon Incident 9/3/2025 7:44 PM Bug filed on ""40.01_BuSc [181872]_Step 40 To 70: Create Swan Job"" Step no. Result Title 1. None Pre- Requisite: a) Parts with Supplier CAD Data should be available/created to attach it to Swan Job. b) User should have access to same Project access as in below mentioned Test data. 2. None 40.01 BuSc Test Data: Top Node: ARR_UAT_DM_TESTDATA Ex: CAD Data: Part/Assy revision - A4633506801, Standard Part revision - N000000000003, Note: Select Parts from respective OU's in the Structure provided by verifying Owning Group details in Access right tab in Overview page. Unauthorized access related sample Test Data on Pre-prod3: ARR000000000000045 (Sample Green Field created internally) A0453302400 - cad data Note: All Users may not have access rights to few nodes (Unreadable) in this structure and during export these nodes(Unreadable) should be excluded based on requestor access rights. 3. None Login to Teamcenter with valid credentials. Group: TT/BUS/CTT/MBS/DICV/TE/DTNA/FUSO Role: PDM-Author Note: User should select respective OU Group/Role combination in profile and also Part revisions from the same OU. Ex: for TT OU, Group/Role: TT/PDM-Author Part Revision ownership Group - TT Expected Result Homepage will be displayed on successful login 4. None Click on Explorer to view folders available Expected Result All folders available in User account will be displayed 5. None a) Select a Folder and Click New->Add on Primary toolbar. b) Search for Swan Job object in the Type field. Expected Result a) Add Panel will be displayed. b) Swan Job properties fields will be displayed. 6. None Fill the mandatory fields like Nomenclature and other fields like Description, Instruction / Additional Information, Comment with relevant information. Expected Result All required fields are filled 7. None Select the formats from LOV's available under Export Options as ""DT_SwanExport_NX"" Note: Select the required CAD Data export option from the Lov's based on the requirement. Expected Result Export format is selected. 8. None Click on Add to complete Swan Job creation. Expected Result Swan Job will be created and will be visible in folder 9. None a) Select the Swan Job revision and Click on Open on Primary tool bar. b) Click on Assign Recipients on Tool bar to add suppliers. c) Select the Region from the list in the Address Book. Regions: Daimler Truck Integration DTNA FUSO MBS Expected Result a) Swan job revision will be opened successfully. b) Assign Recipients panel will be displayed. c) Required Address Book is selected. 10. None a) Enter Details of Recipient like First name/last name, Email/Company, Department/Supplier ID and Click on Search. b) Select the required User's and Click on Add. Expected Result a) Users list will be displayed in Address Book search results. b) Select User will be displayed under Selected Recipients. 11. None Optional: This step is not a mandatory one a) Enter other User Email address in CC Recipients to notify them. b) Enter Client ID of User/Supplier if required. Expected Result a) CC Users will be notified on Swan job completion. b) Client ID of User is mentioned successfully. 12. Failed Click on Assign Recipients to complete adding Users for the Swan Job. Expected Result Selected Users/Recipients will be visible on Overview tab of Swan job. 13. None Navigate to Attachments tab of Swan Job revision in the work area Expected Result Attachments tab will be opened successfully 14. None Click on Add to under references section in Attachments tab. Expected Result Add Panel will be displayed 15. None a) Navigate to Search on Add to panel , Search for the Design revision/BoM Structure with CAD data (2D + 3D native NX) or a Session created earlier. b) Select Design revision/BoM Structure with CAD data (2D + 3D native NX) or Session from results and click on Add . Note: User should only be able to attach a Part number (Unreadable) where they have access rights in Platon as Restricted/Unauthorized access parts aren't allowed to export. Expected Result Design revision with CAD data (2D + 3D native NX) will be added under References section on SWAN Job revision. Test Configuration: UFC_4-6 Copied from Repro Steps when changed from Platon Incident to Bug 9/3/2025 7:44 PM Bug filed on ""40.01_BuSc [181872]_Step 40 To 70: Create Swan Job"" Step no. Result Title 1. None Pre- Requisite: a) Parts with Supplier CAD Data should be available/created to attach it to Swan Job. b) User should have access to same Project access as in below mentioned Test data. 2. None 40.01 BuSc Test Data: Top Node: ARR_UAT_DM_TESTDATA Ex: CAD Data: Part/Assy revision - A4633506801, Standard Part revision - N000000000003, Note: Select Parts from respective OU's in the Structure provided by verifying Owning Group details in Access right tab in Overview page. Unauthorized access related sample Test Data on Pre-prod3: ARR000000000000045 (Sample Green Field created internally) A0453302400 - cad data Note: All Users may not have access rights to few nodes (Unreadable) in this structure and during export these nodes(Unreadable) should be excluded based on requestor access rights. 3. None Login to Teamcenter with valid credentials. Group: TT/BUS/CTT/MBS/DICV/TE/DTNA/FUSO Role: PDM-Author Note: User should select respective OU Group/Role combination in profile and also Part revisions from the same OU. Ex: for TT OU, Group/Role: TT/PDM-Author Part Revision ownership Group - TT Expected Result Homepage will be displayed on successful login 4. None Click on Explorer to view folders available Expected Result All folders available in User account will be displayed 5. None a) Select a Folder and Click New->Add on Primary toolbar. b) Search for Swan Job object in the Type field. Expected Result a) Add Panel will be displayed. b) Swan Job properties fields will be displayed. 6. None Fill the mandatory fields like Nomenclature and other fields like Description, Instruction / Additional Information, Comment with relevant information. Expected Result All required fields are filled 7. None Select the formats from LOV's available under Export Options as ""DT_SwanExport_NX"" Note: Select the required CAD Data export option from the Lov's based on the requirement. Expected Result Export format is selected. 8. None Click on Add to complete Swan Job creation. Expected Result Swan Job will be created and will be visible in folder 9. None a) Select the Swan Job revision and Click on Open on Primary tool bar. b) Click on Assign Recipients on Tool bar to add suppliers. c) Select the Region from the list in the Address Book. Regions: Daimler Truck Integration DTNA FUSO MBS Expected Result a) Swan job revision will be opened successfully. b) Assign Recipients panel will be displayed. c) Required Address Book is selected. 10. None a) Enter Details of Recipient like First name/last name, Email/Company, Department/Supplier ID and Click on Search. b) Select the required User's and Click on Add. Expected Result a) Users list will be displayed in Address Book search results. b) Select User will be displayed under Selected Recipients. 11. None Optional: This step is not a mandatory one a) Enter other User Email address in CC Recipients to notify them. b) Enter Client ID of User/Supplier if required. Expected Result a) CC Users will be notified on Swan job completion. b) Client ID of User is mentioned successfully. 12. Failed Click on Assign Recipients to complete adding Users for the Swan Job. Expected Result Selected Users/Recipients will be visible on Overview tab of Swan job. 13. None Navigate to Attachments tab of Swan Job revision in the work area Expected Result Attachments tab will be opened successfully 14. None Click on Add to under references section in Attachments tab. Expected Result Add Panel will be displayed 15. None a) Navigate to Search on Add to panel , Search for the Design revision/BoM Structure with CAD data (2D + 3D native NX) or a Session created earlier. b) Select Design revision/BoM Structure with CAD data (2D + 3D native NX) or Session from results and click on Add . Note: User should only be able to attach a Part number (Unreadable) where they have access rights in Platon as Restricted/Unauthorized access parts aren't allowed to export. Expected Result Design revision with CAD data (2D + 3D native NX) will be added under References section on SWAN Job revision. Test Configuration: UFC_4-6",Dispatcher: Chinmay; Team 3,,2 - High,104 newPDM\PLATON\Team 6,104 newPDM,Closed
420537,Failed tests due to catastrophic performance of PREPROD04 during UFC5 regarding UpPS BUS,"Copied from Repro Steps when changed from Bug to Platon Incident Due to catastrophic performance issues, BUS has stopped all UpPS tests in UFC5 and set them to ""failed"" These tests are linked to this bug. UFC5 would have been the first opportunity to extensively test BUS's OPS. We were explicitly promised the necessary adjustments and patches by Siemens. In reality, these now appear to be empty promises. This stereotypical pattern of hesitation, of concealing issues already known to Siemens from DT, and of a non-transparent information policy seems to me to be a business principle. In a collaborative partnership, open and proactive communication would have been expected. However, this clearly does not exist. Copied from Repro Steps when changed from Platon Incident to Bug Due to catastrophic performance issues, BUS has stopped all UpPS tests in UFC5 and set them to ""failed"" These tests are linked to this bug. UFC5 would have been the first opportunity to extensively test BUS's OPS. We were explicitly promised the necessary adjustments and patches by Siemens. In reality, these now appear to be empty promises. This stereotypical pattern of hesitation, of concealing issues already known to Siemens from DT, and of a non-transparent information policy seems to me to be a business principle. In a collaborative partnership, open and proactive communication would have been expected. However, this clearly does not exist.",BUS; BUS_UpPS; Dispatcher: Chinmay; Former_Incident; Performance; QB1510; Reject,,1 - Critical,104 newPDM\PLATON\Team 2,104 newPDM\PI8,Rejected
420538,Release status did not update after checker approval,"Copied from Repro Steps when changed from Bug to Platon Incident 9/3/2025 9:30 PM Bug filed on ""05.47-R1_Business Scenario (267147) _BuSc_step_60- Verify Release status in PLATON"" Step no. Result Title 1. None Verify Mail Notification has been received to the Requestor about Approval or Rejection Expected Result Mail Notification should be received 2. None Login to PLATON with valid Credentials Ex: TT/PDM-Author Expected Result Home Page will appear 3. None Search & open the same Revision used from previous test case using Global search Expected Result Revision will be opened 4. Failed Case 1: DMU Checker Approve a) In Overview tab verify Release status attribute is set to Released b) Verify the attribute Zgs & Effectivity is populated same as previous revisions Expected Result Revision should be Released Zgs & Effectivity should be populated 5. None Case 1: DMU Checker Reject In Overview tab verify the attribute Release status, Zgs & Effectivity is set to empty Expected Result Mentioned attributes should not be populated Test Configuration: UFC_4-6 Copied from Repro Steps when changed from Platon Incident to Bug 9/3/2025 9:30 PM Bug filed on ""05.47-R1_Business Scenario (267147) _BuSc_step_60- Verify Release status in PLATON"" Step no. Result Title 1. None Verify Mail Notification has been received to the Requestor about Approval or Rejection Expected Result Mail Notification should be received 2. None Login to PLATON with valid Credentials Ex: TT/PDM-Author Expected Result Home Page will appear 3. None Search & open the same Revision used from previous test case using Global search Expected Result Revision will be opened 4. Failed Case 1: DMU Checker Approve a) In Overview tab verify Release status attribute is set to Released b) Verify the attribute Zgs & Effectivity is populated same as previous revisions Expected Result Revision should be Released Zgs & Effectivity should be populated 5. None Case 1: DMU Checker Reject In Overview tab verify the attribute Release status, Zgs & Effectivity is set to empty Expected Result Mentioned attributes should not be populated Test Configuration: UFC_4-6",Dispatcher: Chinmay; Former_Incident; Team 3,,2 - High,104 newPDM\PLATON\Team 3,104 newPDM,Closed
422314,[Data House Export] Steps Files not creating for StandAlone AddOn,,,,2 - High,104 newPDM\NX AddOns Methods - Development - Testing\NX AddOns Methods and Testing,104 newPDM\PI11\Sprint 11.1,Closed
422316,"PLATON | Tool Functionality | The 'Paste' option is not appearing when I do ""Right-click""","Copied from Repro Steps when changed from Bug to Platon Incident 04/09/2025 07:30 Bug filed on ""03.02_BuSc_2- Search & Modify the pre-development Product & then store it inside Session / Workset"" Step no. Result Title 1. Passed Additional information: User should be member of valid Projects to access below mentioned test data. Test Data: TT: ARR_PLATON_TEST_MIG_AGN, ARR_PLATON_TEST_MIG_GETRIEBE BUS: Product Structure do not exist for now - testablr für Wave 3 with Bus Data or provide BM_Code #0334 Data MBS: UGN_EURO6 (j0CarBR), ARR_PLATON_TEST_MIG_MBS CTT: USC_136_J_MBMO (j0VwCmp), ARR_PLATON_TEST_MIG_CTT DICV: ARR_PLATON_TTX_DICV_MIG_TEST, ARR_PLATON_DICV_MIG_TEST FUSO: USCM50A11HG-PLATON TE: ARR01090696, ARR01178194 NOTE: Snaps / Screenshots are added just for reference to give click instructions & they do not resemble any specific test data 2. Passed Login to PLATON with a valid Username and Password Group: BUS / CTT / DICV / FUSO / MBS / TE / TT Role: PDM-Author Expected Result User login is successful 3. Passed Go to Global Search & click on Advanced Search Expected Result Advanced Search dialogue opens to the Left-Hand side 4. Passed In Advanced Search dialogue: a. Select Item Revision... query b. Click on Clear All button c. Provide Type= Product Revision d. Provide other inputs if needed e. Click Search Expected Result Query result is displayed 5. Passed Select the required pre-development Product Revision & click on Open (or Primary toolbar->Open->Open) NOTE: Product should have associated Variability scope (Configurator Context attached) Expected Result Product revision is opened successfully 6. Passed Select the Product Revision & go to Primary Toolbar-> More Commands-> Manage & click on Projects Expected Result Projects dialogue opens 7. Passed From Projects-> Available section, select required Project & click on Add Project button Expected Result Selected Project is added in Member of section 8. Passed Click on Save Expected Result Product revision is successfully added to the selected Project 9. Passed Open another PLATON session Expected Result PLATON session is opened successfully 10. Passed a. Use Global Search & Find existing Product Structure by providing Part Number as input criteria b. Open the Product Structure by using Open button Expected Result User able to Search & Open the Product Structure 11. Passed Copy the Components (SAAs) based on the required BM Codes by Right Click-> Copy Expected Result Components are copied 12. Failed Open the Previous PLATON session & go to the required Usage Object Revision & then Right Click-> Paste Expected Result Components are pasted Comments: Right Click-> Paste option is not showing 13. None Execute Steps 11 & 12 multiple times to add relevant Components below Usage Object Revision Expected Result Few more Components are added for Pre-development below Usage Object revision 14. None Follow Steps 9 to 13 for adding the Components inside the pre-development Product from different Product Structures Expected Result Pre-development Product is created by using the Components from existing Product Structure 15. None Optional Steps: Creation of Session (15-16) or Workset (17-18) Select the top node of the Product & from Navigational toolbar click on New-> Session Expected Result Session creation dialogue opens 16. None In Properties section: a. Provide Session Name, description (optional) b. Check mark Allow others to view & Allow others to edit as per your need c. Click on Create Expected Result Session is created & opened successfully 17. None Select the top node of the Product & from Navigational toolbar click on New-> Workset Expected Result Workset creation dialogue opens 18. None In Properties section: a. Provide Workset Name, description (optional) b. Check mark Allow others to view & Allow others to edit as per your need c. Click on Create NOTE: If user creates Workset instead of Session by following steps 17 & 18 then user can add other configured Product revisions in the Workset (Product in Product concept) Expected Result Workset is created & opened successfully Test Configuration: UFC_4-6 Copied from Repro Steps when changed from Platon Incident to Bug 04/09/2025 07:30 Bug filed on ""03.02_BuSc_2- Search & Modify the pre-development Product & then store it inside Session / Workset"" Step no. Result Title 1. Passed Additional information: User should be member of valid Projects to access below mentioned test data. Test Data: TT: ARR_PLATON_TEST_MIG_AGN, ARR_PLATON_TEST_MIG_GETRIEBE BUS: Product Structure do not exist for now - testablr für Wave 3 with Bus Data or provide BM_Code #0334 Data MBS: UGN_EURO6 (j0CarBR), ARR_PLATON_TEST_MIG_MBS CTT: USC_136_J_MBMO (j0VwCmp), ARR_PLATON_TEST_MIG_CTT DICV: ARR_PLATON_TTX_DICV_MIG_TEST, ARR_PLATON_DICV_MIG_TEST FUSO: USCM50A11HG-PLATON TE: ARR01090696, ARR01178194 NOTE: Snaps / Screenshots are added just for reference to give click instructions & they do not resemble any specific test data 2. Passed Login to PLATON with a valid Username and Password Group: BUS / CTT / DICV / FUSO / MBS / TE / TT Role: PDM-Author Expected Result User login is successful 3. Passed Go to Global Search & click on Advanced Search Expected Result Advanced Search dialogue opens to the Left-Hand side 4. Passed In Advanced Search dialogue: a. Select Item Revision... query b. Click on Clear All button c. Provide Type= Product Revision d. Provide other inputs if needed e. Click Search Expected Result Query result is displayed 5. Passed Select the required pre-development Product Revision & click on Open (or Primary toolbar->Open->Open) NOTE: Product should have associated Variability scope (Configurator Context attached) Expected Result Product revision is opened successfully 6. Passed Select the Product Revision & go to Primary Toolbar-> More Commands-> Manage & click on Projects Expected Result Projects dialogue opens 7. Passed From Projects-> Available section, select required Project & click on Add Project button Expected Result Selected Project is added in Member of section 8. Passed Click on Save Expected Result Product revision is successfully added to the selected Project 9. Passed Open another PLATON session Expected Result PLATON session is opened successfully 10. Passed a. Use Global Search & Find existing Product Structure by providing Part Number as input criteria b. Open the Product Structure by using Open button Expected Result User able to Search & Open the Product Structure 11. Passed Copy the Components (SAAs) based on the required BM Codes by Right Click-> Copy Expected Result Components are copied 12. Failed Open the Previous PLATON session & go to the required Usage Object Revision & then Right Click-> Paste Expected Result Components are pasted Comments: Right Click-> Paste option is not showing 13. None Execute Steps 11 & 12 multiple times to add relevant Components below Usage Object Revision Expected Result Few more Components are added for Pre-development below Usage Object revision 14. None Follow Steps 9 to 13 for adding the Components inside the pre-development Product from different Product Structures Expected Result Pre-development Product is created by using the Components from existing Product Structure 15. None Optional Steps: Creation of Session (15-16) or Workset (17-18) Select the top node of the Product & from Navigational toolbar click on New-> Session Expected Result Session creation dialogue opens 16. None In Properties section: a. Provide Session Name, description (optional) b. Check mark Allow others to view & Allow others to edit as per your need c. Click on Create Expected Result Session is created & opened successfully 17. None Select the top node of the Product & from Navigational toolbar click on New-> Workset Expected Result Workset creation dialogue opens 18. None In Properties section: a. Provide Workset Name, description (optional) b. Check mark Allow others to view & Allow others to edit as per your need c. Click on Create NOTE: If user creates Workset instead of Session by following steps 17 & 18 then user can add other configured Product revisions in the Workset (Product in Product concept) Expected Result Workset is created & opened successfully Test Configuration: UFC_4-6",Dispatcher: Prajwal; Former_Incident; Team 3,2,2 - High,104 newPDM\PLATON\Team 3,104 newPDM,Closed
422319,PLATON | Topic (Migration) | Same Set ID used in BOM-Line for substitute parts,"Copied from Repro Steps when changed from Platon Incident to Bug 📍 Location in the Process House (describe, in which part of the process the incident occurs - use Link to navigate) This error was detected running a explorative test based on the PFC Frankenstein ECOs and is assigned to BuSC 05.17 subsititute part and is maybe a migration issue 👉 For incident reproduction: Which action was taken? (Detailed step-by-step description, what you did) I revised a part number with substitute content based on migrated data for UFC5. BOM-Line was created in Smaragd and set into status release for parallel release in Smaragd and Platon. In this case it is the part HKS9625200422 (see screenshot) 🚩 What was your expected result? The substitute SET ID is unique within one BOM-Line. There are 2 Substitute group in this BOM-Line which should have unique SET IDs. 🐞 What was the actual result? (Please, insert screenshots/pictures/logfiles etc. as it is very helpful for us) Both Group have a SET ID ""02"" which runs into a not OK in the Platon Validation 🚧 What are the consequences of the incident? I had to reqork the substitute set by creating a new SET ID and move the content of Set ID 2 into the new and deleting set ID 02 Default Platon Incident Template v. 4 from 20.09.2024 .",Dispatcher: Pravin; LPS; Missing Data; PFC_Artefact2; PFC_Cycle1,,2 - High,104 newPDM\PLATON\Team 3\Release,104 newPDM\PI11\Sprint 11.2,Closed
422322,"PLATON Interfaces | PLATON need to send ""j0St"" instead of ""j0st"" for the attribute: j0unit","Copied from Repro Steps when changed from Platon Incident to Bug 📍 Location in the Process House (describe, in which part of the process the incident occurs - use Link to navigate) 👉 For incident reproduction: Which action was taken? (Detailed step-by-step description, what you did) 1) Select a component revision which is migrated with multiple part numbers and also a part numbers which has multiple occurrence. 2) Prepare the component for the release again ( with minor meta data changes) 3) Attach it to ECO and send to safira with "" Safira release workflow"". 4) Take the XML backup from PLATON (which is transferred to Safira) 🚩 What was your expected result? PLATON need to send ""j0St"" instead of ""j0st"" for the attribute: j0unit with in the XML PATH: /kem[instancerefs=""inst1""]/associatedattachment[class=""j2dinprt""]/part[number=""hkz960000t318""]/../userdata/[title=""j0unit""] 🐞 What was the actual result? (Please, insert screenshots/pictures/logfiles etc. as it is very helpful for us) PLATON Sends J0st instead J0St 🚧 What are the consequences of the incident? Data Mismatch in the downstream process https://corptb.sharepoint.com/:x:/r/sites/TMPLATONSiemensDTAG/_layouts/15/Doc.aspx?sourcedoc=%7BCF3646AA-1F2A-45C7-9664-AE04EAC5BC59%7D&file=Comparison_ZAN5000025N01_20250829_SMARAGD-PLATON.xlsx&action=default&mobileredirect=true Default Platon Incident Template v. 4 from 20.09.2024 .",Dispatcher: Girish; Download; PFC_Artefact2; PFC_Cycle1; Team 5,,2 - High,104 newPDM\PLATON\Team 5,104 newPDM\PI11\Sprint 11.1,Closed
422324,PLATON | Interfaces | Release status is not coming in PLATON,"Copied from Repro Steps when changed from Platon Incident to Bug 📍 Location in the Process House (describe, in which part of the process the incident occurs - use Link to navigate) 👉 For incident reproduction: Which action was taken? (Detailed step-by-step description, what you did) complete PLATON validation and send data to SAFIRA complete SAFIRA release workflow and release the ECO in SAFIRA release state should be Released in SAFIRA validate the Release Status in PLATON PLATON screenshot: SAFIRA Screenshot: 🚩 What was your expected result? Release status should be updated as Released 🐞 What was the actual result? (Please, insert screenshots/pictures/logfiles etc. as it is very helpful for us) No value is coming in Release status 🚧 What are the consequences of the incident? Default Platon Incident Template v. 4 from 20.09.2024 .",CTeT_PLATON; Dispatcher: Girish; partner_systems; Team 5,,3 - Medium,104 newPDM\PLATON\Team 5,104 newPDM\PI11\Sprint 11.1,Closed
422350,PLATON and SAFIRA | Interface | PLATON KEM content not transferred to SAFIRA,"Copied from Repro Steps when changed from Platon Incident to Bug 📍 Location in the Process House (describe, in which part of the process the incident occurs - use Link to navigate) KEM Workflow 👉 For incident reproduction: Which action was taken? (Detailed step-by-step description, what you did) 1) Newly taken KEM JAN9990025, JAN9990125, part and SAA 2) 2D and 3D created for Part and connected to SAA 3) Part and SAA connected to KEM 4) Done PLATON "" Preview Workflow"" and Preview workflow is successful in PLATON 🚩 What was your expected result? KEM data should transferred from PLATON to SAFIRA 🐞 What was the actual result? (Please, insert screenshots/pictures/logfiles etc. as it is very helpful for us) KEM Data Not transferred 🚧 What are the consequences of the incident? Release activity will affect Default Platon Incident Template v. 4 from 20.09.2024 .",Dispatcher: Pravin; Former_Incident,,1 - Critical,104 newPDM\PLATON\Team 5,104 newPDM\PI11,Closed
422356,Performance PLATON Reports - MBS Cabin,"Copied from Repro Steps when changed from Platon Incident to Bug 👉 Steps to reproduce Start MBS UGN_FHS_EURO6 (Product Revision / j0CarBR) report job. ( rest API ) using json job file. (see attachment) jobs submittet to Platon System... ... no more info, about job state....) Example: 📜 Session log [Mandatory] Checkin status ob job with swagger .... Pending , pending... ist the task really startet and running on Server ?? or just lost ... 🚩 Expected performance Same report in Smaragd ( Report 4.0) services... takes about 5 sec . ( run time) see the ""Run Duration"" of each report job execution in the last 2 weeks. Example: Part drawing loads in 5 seconds 🐞 Actual performance bad. no new result since several days just using swagger to get the status of yesterdays jobs,. (pending since more than 24H) Example: Part fails to load Default Bug Template v. 2.0 from 10.04.2024.",Dispatcher: Chinmay; Former_Incident; Performance; PFC_200; PFC_Cycle1; Report; Team 5,2,2 - High,104 newPDM\PLATON\Team 5,104 newPDM,Closed
422357,"Advance Search | Item search is ""overwriting"" user access",,Ready; Search; T3_Testcase_Missing; Team 3,,1 - Critical,104 newPDM\PLATON\Team 3,104 newPDM\PI11\Sprint 11.1,Closed
422365,TC-VIS | Visu problems,,BBA; BBA_Process; BCS-Snapshot; Dispatcher: Chinmay; DT-Feedback; PFC_200; QB0203; Qualification Board; Visualization; Visualization_TF,1,1 - Critical,104 newPDM\PLATON\Team 1,104 newPDM,Closed
422375,Performance after save & check-in with comp usage table,"Copied from Repro Steps when changed from Bug to Platon Incident 👉 Steps to reproduce 9/3/2025 9:45 AM Bug filed on ""10.01_step_20_To_60 & 90_BuSc (185187) - Invalidate the BM Codes in SA Revision"" Step no. Result Title 1. Passed Pre-requisite: ECO Type is Change Order ECO needs EOP Milestone ECO needs Project EOPTT0226BM1 2. Passed Login to PLATON with valid credentials Group/Role: TT/PDM-Author, Support/Supporter Expected Result Home Page appears 3. Passed Select search box & click on Advanced Search Expected Result Advanced Search task panel appears 4. Passed Select DT_Find_BMV_HasBaumusterMarkedForInvalidation query, set p4d_marked_for_invalidation as True & click on Search Expected Result Search gives result 5. Passed Open the required Product Structure revision in content tab Expected Result Revision opens 6. Passed a) Click on Table Settings (⚙︎)->Arrange in table Header b) Search & Select BM Code attribute from the available columns and move attribute to Displayed column list c) Move the attribute up as required & click on save and arrange Note: This step is not valid if attributes are already available in Displayed columns Expected Result Arrange Panel opens selected attribute moved to Displayed columns list Selected columns are added in the table 7. Passed a) Click on Details Dropdown & Select Variant configuration from dropdown b) In Variant Configuration Select the required BM Codes, Baumuster & click on Apply Configuration Expected Result Variant configuration view is uploaded at Work area Structure is configured 8. Passed An assembly part is successfully added to the EBOM, and the EBOM is updated to include the new assembly part as a sub-node. with desired attribute values.Add Effectivitiesa) a) In Reference Configuration Header select the Revision dropdown b) Select desired R evision rule Expected Result After selection structure is configured with accordance to the selected Revision rule 9. Passed Search SA Revision with the associated invalid BM code in the structure Expected Result Revision found 10. Passed Revise the SA Revision if released by clicking More Command(...)->New->revise Expected Result Revise task panel appears 11. Passed Click on Revise Expected Result New Revision is created 12. None Select the Revision Drop down & Update Revision rule to Latest working Expected Result Revision Rule will be set to Latest working 13. Passed In Details Section click on Component Usage tab Expected Result Component Usage tab opens 14. Passed Click on Check Out Expected Result BM Code column is allowed to Edit 15. Passed Select the Column with invalid BM Code & Remove the invalid BM Code Expected Result Invalid BM Code is removed 16. Passed Repeat step 13 to remove all the invalid BM Code in the Component usage tab 17. Failed Click on save & check in Expected Result Component usage tab is saved Comments: System is loading a long time. 18. None Select the SA Revision click on copy Expected Result Revision is copied 19. None Search & open an ECO Revision using Global or Advanced Search Expected Result Revision is opened 20. None In Affected items -> Solution Item ->Click on Paste Expected Result SA Revision added as solution Item 21. None Repeat steps 3 -20 to assign more SA Revision associated with invalid BM Code Test Configuration: UFC_4-6 🚩 Expected result After saving and checking in, the system should refresh faster Example: System should not throw error while creating new part 🐞 Actual result After save & checking in, the system refreshes for a long time Recording: 🚧 Consequences of the Bug? Example : The error has a significant impact, cannot proceed creating new parts. Default Bug Template v. 2.0 from 10.04.2024. Copied from Repro Steps when changed from Platon Incident to Bug 👉 Steps to reproduce 9/3/2025 9:45 AM Bug filed on ""10.01_step_20_To_60 & 90_BuSc (185187) - Invalidate the BM Codes in SA Revision"" Step no. Result Title 1. Passed Pre-requisite: ECO Type is Change Order ECO needs EOP Milestone ECO needs Project EOPTT0226BM1 2. Passed Login to PLATON with valid credentials Group/Role: TT/PDM-Author, Support/Supporter Expected Result Home Page appears 3. Passed Select search box & click on Advanced Search Expected Result Advanced Search task panel appears 4. Passed Select DT_Find_BMV_HasBaumusterMarkedForInvalidation query, set p4d_marked_for_invalidation as True & click on Search Expected Result Search gives result 5. Passed Open the required Product Structure revision in content tab Expected Result Revision opens 6. Passed a) Click on Table Settings (⚙︎)->Arrange in table Header b) Search & Select BM Code attribute from the available columns and move attribute to Displayed column list c) Move the attribute up as required & click on save and arrange Note: This step is not valid if attributes are already available in Displayed columns Expected Result Arrange Panel opens selected attribute moved to Displayed columns list Selected columns are added in the table 7. Passed a) Click on Details Dropdown & Select Variant configuration from dropdown b) In Variant Configuration Select the required BM Codes, Baumuster & click on Apply Configuration Expected Result Variant configuration view is uploaded at Work area Structure is configured 8. Passed An assembly part is successfully added to the EBOM, and the EBOM is updated to include the new assembly part as a sub-node. with desired attribute values.Add Effectivitiesa) a) In Reference Configuration Header select the Revision dropdown b) Select desired R evision rule Expected Result After selection structure is configured with accordance to the selected Revision rule 9. Passed Search SA Revision with the associated invalid BM code in the structure Expected Result Revision found 10. Passed Revise the SA Revision if released by clicking More Command(...)->New->revise Expected Result Revise task panel appears 11. Passed Click on Revise Expected Result New Revision is created 12. None Select the Revision Drop down & Update Revision rule to Latest working Expected Result Revision Rule will be set to Latest working 13. Passed In Details Section click on Component Usage tab Expected Result Component Usage tab opens 14. Passed Click on Check Out Expected Result BM Code column is allowed to Edit 15. Passed Select the Column with invalid BM Code & Remove the invalid BM Code Expected Result Invalid BM Code is removed 16. Passed Repeat step 13 to remove all the invalid BM Code in the Component usage tab 17. Failed Click on save & check in Expected Result Component usage tab is saved Comments: System is loading a long time. 18. None Select the SA Revision click on copy Expected Result Revision is copied 19. None Search & open an ECO Revision using Global or Advanced Search Expected Result Revision is opened 20. None In Affected items -> Solution Item ->Click on Paste Expected Result SA Revision added as solution Item 21. None Repeat steps 3 -20 to assign more SA Revision associated with invalid BM Code Test Configuration: UFC_4-6 🚩 Expected result After saving and checking in, the system should refresh faster Example: System should not throw error while creating new part 🐞 Actual result After save & checking in, the system refreshes for a long time Recording: 🚧 Consequences of the Bug? Example : The error has a significant impact, cannot proceed creating new parts. Default Bug Template v. 2.0 from 10.04.2024.",Dispatcher: Pravin; Former_Incident; Non-AddOns; On hold; Performance; Performance_TF; QB0210; QB0801; QB0810; QB1909; TCbasedBug; UPS_TT,4,3 - Medium,104 newPDM\PLATON\Team 2,104 newPDM,Deferred
422377,10.01 Retire a product (Baumuster) | Configured structure is lost,,Blocked by IR; TCbasedBug,4,3 - Medium,104 newPDM\PLATON\Team 2,104 newPDM,Closed
422387,Search | Search for ZAN131725 - finding T4x-LOGFILE_ECO Preview Workflow - Safira : ZAN131725,,Search,,2 - High,104 newPDM\PLATON\Team 3,104 newPDM,Rejected
422405,Unable to Revise BCS Element in BCS Snapshot Workset,,BCS,,3 - Medium,104 newPDM\PLATON\Team 3,104 newPDM,Rejected
