WorkItemId,Title,LinkedWorkItemId,LinkedTitle,LinkedType
53229,"Test Case for Existing Product: we want to find the part of front axle, we can used partition to group the parts of Axle",49836,"when we want to find the part of front axle, we can used partition to group the parts of Axle",User Story
52651,Create new Kinematic file in NX in managed mode,51879,"Exploration: Create, save and open Kinematic files in NX in managed mode",User Story
52651,Create new Kinematic file in NX in managed mode,51879,"Exploration: Create, save and open Kinematic files in NX in managed mode",User Story
476808,Create new Kinematic file in NX in managed mode,51879,"Exploration: Create, save and open Kinematic files in NX in managed mode",User Story
52764,Review changes of the EBOM,36865,Enabler / View (review) changes of the BOM,User Story
53057,"Exploration: Checkout, edit and checkin geometry",37006,"Exploration: Checkout, edit and checkin geometry",User Story
53210,Automatically populate physical properties to 3D Geometry by assigning material,47314,Creation of Master Data Sheet with Physical properties of 3D Geometry on OOTB Design Item in TC,User Story
53210,Automatically populate physical properties to 3D Geometry by assigning material,47314,Creation of Master Data Sheet with Physical properties of 3D Geometry on OOTB Design Item in TC,User Story
476811,Automatically populate physical properties to 3D Geometry by assigning material,47314,Creation of Master Data Sheet with Physical properties of 3D Geometry on OOTB Design Item in TC,User Story
54123,Clone or copy assemblies in NX managed mode,35247,Clone or copy assemblies in NX managed mode,User Story
476849,Creation of parameterized Flexible Parts with the design item of the original part,58531,Creation of parameterized Flexible Parts with the design item of the original part,Test Case
54348,Create Component object,52260,Creation of new Data model object type Component,User Story
476817,Create Component object,52260,Creation of new Data model object type Component,User Story
54353,Create Arrangement design object,52001,DataModel Adaptation based on BlueSprint WS - Creation of Collector Design(P4DArrangement) for PLATON,User Story
54794,Add Childs to Arrangement Object,52001,DataModel Adaptation based on BlueSprint WS - Creation of Collector Design(P4DArrangement) for PLATON,User Story
476818,Create Arrangement design object,52001,DataModel Adaptation based on BlueSprint WS - Creation of Collector Design(P4DArrangement) for PLATON,User Story
476827,Add Childs to Arrangement Object,52001,DataModel Adaptation based on BlueSprint WS - Creation of Collector Design(P4DArrangement) for PLATON,User Story
54367,Create Product Structure Object,52258,Creation of new Data model object type Product Structure,User Story
476819,Create Product Structure Object,52258,Creation of new Data model object type Product Structure,User Story
54379,Create Design Usage Object,52262,Creation of new Data model object type Design Usage,User Story
476820,Create Design Usage Object,52262,Creation of new Data model object type Design Usage,User Story
54383,Create Functional Module Object,52259,Creation of new Data model object type Navigation Module and Functional Module,User Story
54384,Create Navigation Module,52259,Creation of new Data model object type Navigation Module and Functional Module,User Story
476821,Create Functional Module Object,52259,Creation of new Data model object type Navigation Module and Functional Module,User Story
476822,Create Navigation Module,52259,Creation of new Data model object type Navigation Module and Functional Module,User Story
476843,Wave Geometry Linker: Wave linking a feature from one component to another component,58113,Wave Geometry Linker: Wave linking a feature from one component to another component,Test Case
476846,WAVE mode: Casting Machining Example,58249,WAVE mode: Casting Machining Example,Test Case
54402,Create 3D Design Object,51852,Datamodel adaptions based on the bluesprint WS.,User Story
476823,Create 3D Design Object,51852,Datamodel adaptions based on the bluesprint WS.,User Story
476845,WAVE mode: Wave linking a feature from one component to another component,58241,WAVE mode: Wave linking a feature from one component to another component,Test Case
476847,WAVE mode: Wave-link pattern geometry,58263,WAVE mode: Wave-link pattern geometry,Test Case
54554,Stylesheet for custom design object types,52770,Create summary stylesheets for all custom Design Types,User Story
476824,Stylesheet for custom design object types,52770,Create summary stylesheets for all custom Design Types,User Story
54622,Hiding Design BOM Alignment commands test case,52263,"Stylesheet, Preferences and uiconfig updates to hide Alignment related commands and properties ",User Story
476825,Hiding Design BOM Alignment commands test case,52263,"Stylesheet, Preferences and uiconfig updates to hide Alignment related commands and properties ",User Story
54698,Add Collector dataset to Design Objects,51854,DataModel Apdation2 Part2 based on decision in bluesprint WS,User Story
476826,Add Collector dataset to Design Objects,51854,DataModel Apdation2 Part2 based on decision in bluesprint WS,User Story
54814,Check properties on Custom Design objects,51855,DataModel Apdation2 Part3 based on decision in bluesprint WS,User Story
476828,Check properties on Custom Design objects,51855,DataModel Apdation2 Part3 based on decision in bluesprint WS,User Story
476854,Create Geometry Under Part Design,59008,Create Geometry Under Part Design,Test Case
56744,51530: ECO WF | Simple KEM Workflow,39506,Enabler: Define different status on Design Objects [Dependency],User Story
56751,US-52207: ECO WF | Complex KEM Workflow,39506,Enabler: Define different status on Design Objects [Dependency],User Story
57569,US-52206: ECO WF | Medium KEM Workflow,39506,Enabler: Define different status on Design Objects [Dependency],User Story
476830,51530: ECO WF | Simple KEM Workflow,39506,Enabler: Define different status on Design Objects [Dependency],User Story
476831,US-52207: ECO WF | Complex KEM Workflow,39506,Enabler: Define different status on Design Objects [Dependency],User Story
476839,US-52206: ECO WF | Medium KEM Workflow,39506,Enabler: Define different status on Design Objects [Dependency],User Story
56744,51530: ECO WF | Simple KEM Workflow,168681,Simple KEM WF template not available for CTT role,Bug
476830,51530: ECO WF | Simple KEM Workflow,168681,Simple KEM WF template not available for CTT role,Bug
56744,51530: ECO WF | Simple KEM Workflow,248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
62054,46846: WF | Workflow for CAD start parts release,248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
85316,ECO Release Workflow - BUS,248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
86298,"ECO Release Workflow - MBS | On Rework, stop parallel tasks",248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
86808,Attributes for P4DDesignUsage (SA) ,248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
86810,Attributes for Navigation Module ,248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
86817,Attributes for Part / Assembly Design,248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
86972,WF SWAN | Workflow for SWAN Send Job,248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
87811,Validate Original To Derived relation on Component,248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
87948,ECO WF | TT Homologation Sub Process,248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
99765,ECO WF | Add DICV to complex workflow,248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
121073,WF ECO | BUS Rejection Notification,248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
121124,WF ECO | CTT Rejection Notification,248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
121149,WF ECO | DICV Rejection Notification,248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
121155,WF ECO | MBS Rejection Notification,248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
121163,WF ECO | TT Rejection Notification,248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
124601,"WF Engineering | System Check in ""Set In Engineering Workflow""",248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
124604,"WF Engineering | System Check in ""ECO Release Workflow""",248132,ADO CLEANUP: Consider closing test case. Linked US is closed.,Task
