bug_id,ground_truth_testcases,baseline_predicted_testcases,dense_reranked_predicted_testcases,hybrid_predicted_testcases,hybrid_reranked_predicted_testcases,predicted_testcases,hit@1,hit@3,hit@5,hit@10,mrr,ranking_method,retrieval_scores,reranker_scores,final_scores
102740,[84686],"[84869, 180325, 96759, 88483, 93916, 95791, 180360, 180370, 84572, 180314]","[84869, 180325, 96759, 93916, 88483, 180360, 180314, 84572, 95791, 180370]","[84869, 180325, 85327, 180341, 197551, 86581, 180353, 84818, 180323, 203979]","[180353, 86581, 197551, 85327, 180341, 84869, 180325, 84818, 180323, 203979]","[180353, 86581, 197551, 85327, 180341, 84869, 180325, 84818, 180323, 203979]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
102782,[87726],"[84114, 175602, 180306, 177574, 257661, 267302, 87726, 105245, 180384, 243439]","[84114, 180306, 175602, 87726, 177574, 105245, 180384, 257661, 267302, 243439]","[84114, 175602, 180306, 84574, 83990, 83668, 87726, 84683, 180319, 197196]","[84114, 180306, 175602, 87726, 84574, 83990, 83668, 84683, 180319, 197196]","[84114, 180306, 175602, 87726, 84574, 83990, 83668, 84683, 180319, 197196]",0,0,1,1,0.25,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
102384,"[84818, 180323, 203979]","[84818, 180323, 203979, 84869, 180325, 93615, 180365, 197012, 289679, 235696]","[84818, 180323, 203979, 93615, 197012, 180365, 235696, 84869, 180325, 289679]","[84818, 180323, 203979, 84869, 180325, 85717, 180347, 85327, 180341, 197551]","[84818, 180323, 203979, 197551, 180341, 85327, 85717, 180347, 180325, 84869]","[84818, 180323, 203979, 197551, 180341, 85327, 85717, 180347, 180325, 84869]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
123539,"[84818, 180323, 203979]","[84676, 180318, 85242, 180337, 241211, 159141, 197231, 96086, 180374, 207659]","[180337, 85242, 180318, 84676, 159141, 96086, 207659, 180374, 241211, 197231]","[84676, 180318, 241211, 84083, 188496, 84818, 180323, 203979, 85242, 180337]","[84083, 84676, 180318, 241211, 188496, 84818, 180323, 203979, 85242, 180337]","[84083, 84676, 180318, 241211, 188496, 84818, 180323, 203979, 85242, 180337]",0,0,0,1,0.16666666666666666,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
107661,"[84912, 180328]","[85447, 180342, 84912, 180328, 84941, 180330, 106478, 180389, 105317, 180385]","[180328, 84912, 180342, 85447, 84941, 180330, 106478, 180389, 105317, 180385]","[84912, 180328, 106478, 180389, 85447, 180342, 84941, 180330, 105317, 180385]","[84912, 180328, 180330, 84941, 106478, 180389, 180342, 85447, 105317, 180385]","[84912, 180328, 180330, 84941, 106478, 180389, 180342, 85447, 105317, 180385]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
155317,"[84912, 180328, 287196, 477201]","[84912, 180328, 106315, 180387, 207370, 332095, 340558, 230735, 121429, 180396]","[84912, 340558, 180328, 332095, 180387, 106315, 207370, 230735, 121429, 180396]","[84912, 180328, 216700, 121467, 180397, 340558, 207370, 207048, 243397, 208322]","[84912, 208322, 340558, 180328, 216700, 207048, 207370, 121467, 180397, 243397]","[84912, 208322, 340558, 180328, 216700, 207048, 207370, 121467, 180397, 243397]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
155320,"[84912, 180328]","[84912, 230735, 243403, 121467, 180397, 230696, 240295, 435500, 180328, 230047]","[84912, 180328, 243403, 230696, 230047, 230735, 180397, 121467, 240295, 435500]","[84912, 230047, 180328, 230735, 124458, 105317, 180385, 121467, 180397, 243403]","[84912, 180328, 230047, 230735, 243403, 124458, 105317, 180385, 121467, 180397]","[84912, 180328, 230047, 230735, 243403, 124458, 105317, 180385, 121467, 180397]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
185142,[84912],"[84912, 180328, 243403, 121467, 180397, 230735, 230696, 252732, 240295, 230047]","[84912, 180328, 243403, 121467, 180397, 230735, 230696, 230047, 252732, 240295]","[84912, 180328, 230047, 243403, 121467, 180397, 230735, 232644, 103743, 230478]","[84912, 180328, 230047, 243403, 230735, 230478, 180397, 121467, 232644, 103743]","[84912, 180328, 230047, 243403, 230735, 230478, 180397, 121467, 232644, 103743]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
123369,"[84920, 180329]","[84818, 180323, 203979, 188413, 85242, 180337, 84949, 180332, 230439, 96086]","[230439, 84818, 180323, 203979, 188413, 85242, 180337, 84949, 180332, 96086]","[84676, 180318, 230439, 84949, 180332, 85242, 180337, 84818, 180323, 203979]","[230439, 84676, 180318, 84949, 180332, 85242, 180337, 84818, 180323, 203979]","[230439, 84676, 180318, 84949, 180332, 85242, 180337, 84818, 180323, 203979]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
107662,"[84941, 180330]","[84912, 180328, 106478, 180389, 105317, 180385, 84676, 180318, 84941, 180330]","[84912, 180328, 84941, 180330, 106478, 180389, 180385, 105317, 180318, 84676]","[84912, 180328, 87041, 180356, 106478, 180389, 85447, 180342, 84081, 105317]","[84912, 180328, 87041, 180356, 106478, 180389, 85447, 180342, 84081, 105317]","[84912, 180328, 87041, 180356, 106478, 180389, 85447, 180342, 84081, 105317]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
101655,"[84946, 180331]","[84912, 180328, 96759, 85327, 180341, 197551, 84818, 180323, 203979, 84920]","[84912, 180328, 85327, 180341, 197551, 96759, 84818, 180323, 203979, 84920]","[84818, 180323, 203979, 84912, 180328, 85327, 180341, 197551, 84869, 180325]","[180341, 85327, 197551, 84818, 180323, 203979, 180328, 84912, 84869, 180325]","[180341, 85327, 197551, 84818, 180323, 203979, 180328, 84912, 84869, 180325]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
102285,"[84949, 180332]","[84818, 180323, 203979, 84949, 180332, 84812, 180320, 197201, 85735, 180348]","[180332, 84949, 180323, 84818, 203979, 84812, 180320, 197201, 85735, 180348]","[197911, 84949, 180332, 84912, 180328, 66693, 180300, 84920, 180329, 85735]","[84949, 180332, 180329, 84920, 197911, 84912, 180328, 66693, 180300, 85735]","[84949, 180332, 180329, 84920, 197911, 84912, 180328, 66693, 180300, 85735]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
123023,"[84949, 180332]","[84920, 180329, 162660, 162662, 162666, 194622, 202953, 205604, 206566, 206567]","[84920, 180329, 206566, 202953, 206567, 162660, 162666, 162662, 205604, 194622]","[197911, 207800, 84081, 94582, 162506, 180369, 349919, 207801, 194622, 202953]","[84081, 207800, 197911, 94582, 162506, 180369, 207801, 202953, 349919, 194622]","[84081, 207800, 197911, 94582, 162506, 180369, 207801, 202953, 349919, 194622]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
145852,"[84949, 94582, 162506, 180332, 180369, 477207]","[104819, 180383, 86996, 180355, 182613, 94582, 162506, 180369, 477318, 105317]","[180355, 86996, 477318, 180369, 94582, 162506, 182613, 104819, 180383, 105317]","[197911, 121467, 180397, 86996, 180355, 104819, 180383, 105317, 180385, 124458]","[197911, 121467, 180397, 105317, 180385, 86996, 180355, 124458, 104819, 180383]","[197911, 121467, 180397, 105317, 180385, 86996, 180355, 124458, 104819, 180383]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
107005,"[105245, 180384]","[105245, 180384, 197231, 84383, 175601, 180309, 84869, 180325, 86581, 180353]","[105245, 180384, 180325, 84869, 180353, 86581, 197231, 84383, 180309, 175601]","[105245, 180384, 96685, 180376, 66714, 180302, 84114, 175602, 180306, 84383]","[105245, 180384, 96685, 180376, 66714, 180302, 84114, 180306, 175602, 84383]","[105245, 180384, 96685, 180376, 66714, 180302, 84114, 180306, 175602, 84383]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
123264,"[85233, 180334]","[104131, 84114, 175602, 180306, 84676, 180318, 103743, 94582, 162506, 180369]","[104131, 175602, 84114, 180306, 84676, 180318, 103743, 94582, 162506, 180369]","[103743, 84114, 175602, 180306, 241215, 159141, 319657, 103800, 254079, 216708]","[103743, 103800, 175602, 84114, 180306, 159141, 241215, 254079, 319657, 216708]","[103743, 103800, 175602, 84114, 180306, 159141, 241215, 254079, 319657, 216708]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
105122,[86900],"[116954, 161316, 477806, 86900, 97269, 180379, 182613, 86996, 180355, 289679]","[116954, 161316, 477806, 86900, 97269, 180379, 182613, 86996, 180355, 289679]","[220481, 283903, 161316, 477806, 86996, 180355, 289679, 97269, 180379, 84383]","[220481, 283903, 161316, 477806, 86996, 180355, 289679, 97269, 180379, 84383]","[220481, 283903, 161316, 477806, 86996, 180355, 289679, 97269, 180379, 84383]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
105130,[87726],"[254064, 84383, 334261, 84139, 180307, 190995, 283679, 289679, 253541, 99386]","[180307, 84139, 254064, 84383, 334261, 190995, 283679, 99386, 253541, 289679]","[84139, 180307, 254064, 243382, 84870, 180326, 84383, 190995, 303969, 253541]","[84139, 180307, 254064, 243382, 84870, 180326, 84383, 190995, 303969, 253541]","[84139, 180307, 254064, 243382, 84870, 180326, 84383, 190995, 303969, 253541]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
105138,"[97269, 180379]","[289679, 86996, 180355, 87041, 178107, 178460, 180356, 189473, 189485, 190458]","[289679, 178107, 189473, 189485, 180356, 87041, 178460, 86996, 180355, 190458]","[84114, 175602, 180306, 87041, 180356, 86900, 157487, 208214, 254064, 84440]","[180356, 87041, 180306, 84114, 175602, 86900, 157487, 208214, 254064, 84440]","[180356, 87041, 180306, 84114, 175602, 86900, 157487, 208214, 254064, 84440]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
105142,[85624],"[283679, 162167, 287229, 216716, 87041, 300114, 303969, 311261, 248824, 204456]","[162167, 287229, 87041, 283679, 248824, 216716, 303969, 300114, 311261, 204456]","[283679, 113275, 93615, 180365, 197012, 84818, 180323, 203979, 254822, 254064]","[180323, 84818, 203979, 283679, 197012, 93615, 180365, 113275, 254064, 254822]","[180323, 84818, 203979, 283679, 197012, 93615, 180365, 113275, 254064, 254822]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
122971,"[85242, 180337]","[85248, 180339, 84818, 180323, 203979, 188413, 162660, 162662, 162666, 84676]","[180339, 85248, 162662, 162660, 162666, 84818, 180323, 203979, 188413, 84676]","[83663, 84818, 180323, 203979, 84676, 180318, 85248, 180339, 83668, 84920]","[83663, 83668, 84818, 180323, 203979, 84676, 180318, 180339, 85248, 84920]","[83663, 83668, 84818, 180323, 203979, 84676, 180318, 180339, 85248, 84920]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
102422,"[85327, 180341, 197551]","[85327, 180341, 197551, 88483, 93916, 95791, 180360, 180370, 84869, 180325]","[85327, 180341, 197551, 93916, 84869, 180325, 180360, 88483, 95791, 180370]","[85327, 180341, 197551, 84818, 180323, 203979, 84869, 180325, 85717, 180347]","[85327, 180341, 197551, 84818, 180323, 203979, 84869, 180325, 85717, 180347]","[85327, 180341, 197551, 84818, 180323, 203979, 84869, 180325, 85717, 180347]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
107665,"[85447, 180342]","[106478, 180389, 85447, 180342, 84912, 180328, 85415, 104652, 180382, 84941]","[180342, 85447, 180389, 106478, 180382, 104652, 180328, 84912, 85415, 84941]","[84912, 180328, 105317, 104652, 180382, 106478, 180389, 87041, 180356, 180385]","[180382, 104652, 180328, 84912, 106478, 180389, 105317, 87041, 180356, 180385]","[180382, 104652, 180328, 84912, 106478, 180389, 105317, 87041, 180356, 180385]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
239705,"[85550, 85563, 249129, 477225, 477227]","[199096, 197196, 194519, 198149, 274752, 291194, 249127, 76208, 96077, 477093]","[199096, 194519, 249127, 197196, 96077, 76208, 477093, 291194, 198149, 274752]","[198149, 199096, 252566, 98160, 197196, 253731, 443615, 249127, 274752, 291194]","[198149, 197196, 249127, 252566, 199096, 291194, 98160, 443615, 253731, 274752]","[198149, 197196, 249127, 252566, 199096, 291194, 98160, 443615, 253731, 274752]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
103073,"[85624, 85628, 85657]","[84114, 175602, 180306, 84574, 85657, 197917, 209400, 255769, 91197, 84818]","[84114, 180306, 85657, 175602, 255769, 84574, 91197, 209400, 84818, 197917]","[84114, 175602, 180306, 84574, 85657, 84818, 180323, 203979, 84869, 180325]","[85657, 84114, 180306, 175602, 84574, 84818, 180323, 203979, 84869, 180325]","[85657, 84114, 180306, 175602, 84574, 84818, 180323, 203979, 84869, 180325]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
114720,[85643],"[116954, 200648, 244316, 311261, 335371, 113281, 94582, 162506, 180369, 477318]","[116954, 477318, 162506, 180369, 94582, 200648, 244316, 335371, 311261, 113281]","[197911, 61140, 197944, 197964, 298340, 311261, 298991, 300114, 303969, 116954]","[61140, 197911, 197964, 197944, 298340, 311261, 298991, 300114, 303969, 116954]","[61140, 197911, 197964, 197944, 298340, 311261, 298991, 300114, 303969, 116954]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
102258,[85713],"[85713, 194385, 84624, 180315, 315596, 157487, 208214, 97615, 477372, 93615]","[85713, 194385, 84624, 180315, 315596, 157487, 208214, 93615, 97615, 477372]","[85717, 194385, 157487, 208214, 180347, 83663, 84081, 85713, 66714, 66824]","[194385, 85717, 85713, 157487, 208214, 180347, 83663, 84081, 66714, 66824]","[194385, 85717, 85713, 157487, 208214, 180347, 83663, 84081, 66714, 66824]",0,1,1,1,0.3333333333333333,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
99565,"[85717, 180347]","[91197, 84676, 85248, 180318, 180339, 311271, 240295, 354088, 200641, 249124]","[91197, 85248, 249124, 180339, 84676, 180318, 311271, 240295, 354088, 200641]","[85717, 180347, 66714, 180302, 91197, 84114, 175602, 180306, 84676, 85248]","[175602, 85717, 180347, 84114, 180306, 66714, 180302, 91197, 85248, 84676]","[175602, 85717, 180347, 84114, 180306, 66714, 180302, 91197, 85248, 84676]",0,1,1,1,0.5,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
124453,"[85717, 180347]","[106315, 180387, 207370, 85717, 180347, 84676, 180318, 84114, 175602, 180306]","[180347, 85717, 180387, 106315, 207370, 84676, 180318, 175602, 84114, 180306]","[87041, 180356, 84114, 175602, 180306, 305344, 66714, 66824, 84390, 97079]","[87041, 180356, 175602, 84114, 180306, 66714, 305344, 84390, 97079, 66824]","[87041, 180356, 175602, 84114, 180306, 66714, 305344, 84390, 97079, 66824]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
102421,"[85735, 180348]","[84818, 180323, 203979, 88483, 93916, 95791, 180360, 180370, 84949, 180332]","[84818, 180323, 203979, 180332, 84949, 93916, 180360, 88483, 95791, 180370]","[192290, 84912, 180328, 84818, 180323, 203979, 87041, 180356, 84949, 180332]","[84912, 180328, 192290, 180332, 84949, 180356, 87041, 203979, 84818, 180323]","[84912, 180328, 192290, 180332, 84949, 180356, 87041, 203979, 84818, 180323]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
121751,"[86193, 180351]","[255769, 221179, 87728, 477288, 302141, 86193, 180351, 85248, 95859, 180371]","[302141, 255769, 221179, 87728, 477288, 86193, 180351, 95859, 180371, 85248]","[86193, 180351, 305344, 85327, 180341, 197551, 251531, 198149, 175602, 302141]","[305344, 86193, 180351, 85327, 180341, 197551, 198149, 251531, 302141, 175602]","[305344, 86193, 180351, 85327, 180341, 197551, 198149, 251531, 302141, 175602]",0,1,1,1,0.5,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
122949,"[86193, 180351, 477251]","[162660, 162662, 162666, 216700, 221179, 84114, 175602, 180306, 84676, 180318]","[216700, 162660, 162666, 162662, 221179, 180318, 84676, 84114, 180306, 175602]","[94582, 162506, 180369, 84818, 180323, 203979, 216700, 162660, 162662, 162666]","[94582, 162506, 180369, 84818, 180323, 203979, 216700, 162660, 162666, 162662]","[94582, 162506, 180369, 84818, 180323, 203979, 216700, 162660, 162666, 162662]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
123281,"[86193, 180351]","[86193, 180351, 84818, 180323, 203979, 84114, 175602, 180306, 44315, 255769]","[180323, 84818, 203979, 86193, 180351, 175602, 44315, 84114, 180306, 255769]","[86193, 180351, 84818, 180323, 203979, 231006, 206974, 250946, 251355, 243407]","[86193, 180351, 243407, 84818, 203979, 180323, 231006, 206974, 251355, 250946]","[86193, 180351, 243407, 84818, 203979, 180323, 231006, 206974, 251355, 250946]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
123559,[86443],"[235696, 292411, 296485, 296555, 86443, 157711, 191120, 245018, 354088, 311372]","[86443, 296485, 296555, 235696, 292411, 191120, 157711, 245018, 354088, 311372]","[197308, 314456, 334369, 157711, 191120, 240295, 86443, 235696, 292411, 296485]","[197308, 334369, 314456, 86443, 191120, 157711, 240295, 296485, 235696, 292411]","[197308, 334369, 314456, 86443, 191120, 157711, 240295, 296485, 235696, 292411]",0,0,1,1,0.25,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
204325,"[86791, 105317, 146572, 177200, 203661, 203981, 203984, 287206, 287217, 287224, 287235, 287261, 287268, 477271, 477488, 477767]","[316194, 157487, 208214, 241669, 437632, 104652, 180382, 95791, 96465, 96688]","[316194, 104652, 180382, 437632, 157487, 208214, 241669, 96688, 96465, 95791]","[208368, 316194, 157487, 208214, 104652, 180382, 316551, 190342, 205604, 249134]","[104652, 180382, 208368, 316194, 208214, 157487, 316551, 190342, 205604, 249134]","[104652, 180382, 208368, 316194, 208214, 157487, 316551, 190342, 205604, 249134]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
106720,"[87041, 180356]","[87041, 180356, 93696, 180367, 84572, 180314, 94109, 180368, 96685, 180376]","[93696, 87041, 180356, 84572, 180314, 94109, 96685, 180367, 180368, 180376]","[66714, 180302, 84285, 180308, 197181, 87041, 180356, 66824, 97079, 180303]","[66714, 180302, 87041, 180356, 180308, 84285, 197181, 97079, 66824, 180303]","[66714, 180302, 87041, 180356, 180308, 84285, 197181, 97079, 66824, 180303]",0,1,1,1,0.3333333333333333,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
107421,"[87041, 180356]","[87041, 180356, 93696, 180367, 84572, 180314, 96685, 180376, 94109, 180368]","[87041, 180356, 180314, 84572, 93696, 96685, 180367, 94109, 180376, 180368]","[66714, 180302, 84285, 180308, 197181, 87041, 180356, 66824, 97079, 180303]","[66714, 180302, 87041, 180356, 180308, 84285, 197181, 97079, 66824, 180303]","[66714, 180302, 87041, 180356, 180308, 84285, 197181, 97079, 66824, 180303]",0,1,1,1,0.3333333333333333,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
187339,[87041],"[87041, 180356, 104652, 180382, 217266, 189488, 206662, 85624, 257656, 161109]","[87041, 180356, 104652, 180382, 161109, 217266, 189488, 206662, 257656, 85624]","[87041, 180356, 226143, 229401, 202757, 189488, 206662, 161109, 173840, 190354]","[87041, 180356, 190354, 226143, 229401, 202757, 189488, 206662, 161109, 173840]","[87041, 180356, 190354, 226143, 229401, 202757, 189488, 206662, 161109, 173840]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
122973,"[88483, 93916, 95791, 106139, 180360, 180370, 180374, 180386]","[88483, 175601, 477300, 84114, 175602, 180306, 106139, 477493, 105317, 180385]","[88483, 477300, 175601, 175602, 84114, 180306, 106139, 477493, 105317, 180385]","[88483, 175601, 477300, 106139, 477493, 91831, 121122, 182214, 183792, 190995]","[88483, 477300, 175601, 106139, 477493, 91831, 121122, 190995, 183792, 182214]","[88483, 477300, 175601, 106139, 477493, 91831, 121122, 190995, 183792, 182214]",1,1,1,1,1.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
99575,[91197],"[85717, 180347, 84676, 85248, 180318, 180339, 240295, 200641, 354088, 311271]","[85717, 180347, 85248, 180339, 84676, 180318, 240295, 311271, 200641, 354088]","[85717, 180347, 66714, 180302, 84676, 85248, 180318, 180339, 91197, 86443]","[85717, 180347, 86443, 66714, 180302, 85248, 180339, 84676, 180318, 91197]","[85717, 180347, 86443, 66714, 180302, 85248, 180339, 84676, 180318, 91197]",0,0,0,1,0.1,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
217221,[93613],"[283679, 217266, 85624, 162167, 287229, 257656, 87041, 270722, 248824, 216708]","[87041, 217266, 283679, 162167, 287229, 85624, 248824, 257656, 270722, 216708]","[283679, 255769, 216708, 85624, 270722, 257656, 252491, 87041, 248824, 178212]","[283679, 87041, 178212, 255769, 248824, 216708, 270722, 257656, 85624, 252491]","[283679, 87041, 178212, 255769, 248824, 216708, 270722, 257656, 85624, 252491]",0,0,0,0,0.0,hybrid+reranked,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
